session_index,sample_index,monotonic_ms,utc,target_count,device_count,target_path,canonical_id,server_endpoint,transport_class,part,idcode,done,refresh_result
1,1,1788645668242,2026-09-05T22:01:08Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,0,PASS
1,2,1788645669053,2026-09-05T22:01:09Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,0,PASS
1,3,1788645669851,2026-09-05T22:01:09Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,0,PASS
1,4,1788645670663,2026-09-05T22:01:10Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,0,PASS
1,5,1788645671461,2026-09-05T22:01:11Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,0,PASS
