role,path_class,delay_type,status,path_count,path_index,startpoint,end_point,path_group,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,slack_ns,requirement_ns,is_unconstrained,routable_nets
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","5","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[0]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","6","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[1]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","7","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[2]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","8","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[3]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","9","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[4]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","10","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[5]/CE","NOT_AVAILABLE","1.684","NOT_AVAILABLE","NOT_AVAILABLE","1","14.123","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","max","TIMING_PATH_REPORTED","12","11","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_timeout_seen_r_reg/D","NOT_AVAILABLE","1.317","NOT_AVAILABLE","NOT_AVAILABLE","2","14.648","16.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","0","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_timeout_seen_r_reg/D","NOT_AVAILABLE","0.544","NOT_AVAILABLE","NOT_AVAILABLE","2","0.408","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","1","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[0]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","2","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[1]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","3","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[2]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","4","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[3]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","5","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[4]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","6","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[5]/CE","NOT_AVAILABLE","0.764","NOT_AVAILABLE","NOT_AVAILABLE","1","0.716","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","7","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[10]/CE","NOT_AVAILABLE","0.819","NOT_AVAILABLE","NOT_AVAILABLE","1","0.795","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","8","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[6]/CE","NOT_AVAILABLE","0.819","NOT_AVAILABLE","NOT_AVAILABLE","1","0.795","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","9","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[8]/CE","NOT_AVAILABLE","0.819","NOT_AVAILABLE","NOT_AVAILABLE","1","0.795","0.000","NOT_AVAILABLE","2"
