session_index,sample_index,monotonic_ms,utc,target_count,device_count,target_path,canonical_id,server_endpoint,transport_class,part,idcode,done,refresh_result
1,1,1788677177565,2026-09-06T06:46:17Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,1,PASS
1,2,1788677178372,2026-09-06T06:46:18Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,1,PASS
1,3,1788677179197,2026-09-06T06:46:19Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,1,PASS
1,4,1788677180011,2026-09-06T06:46:20Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,1,PASS
1,5,1788677180821,2026-09-06T06:46:20Z,1,1,localhost:3121/xilinx_tcf/Xilinx/80802026a98b01,Xilinx/80802026a98b01,localhost:3121,xilinx_tcf,xc7a35t,0362D093,1,PASS
