OBSERVER_OUTPUT,ENDPOINT,CLASSIFICATION
NVP_I2C_TRACE_OBSERVER/trace_full,NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[25]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_full,NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[17]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_overflow,NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata[0]_i_8/I0,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_overflow,NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata[4]_i_4/I1,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_overflow,NVP_I2C_TRACE_OBSERVER/trace_overflow,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[0],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[0]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[10],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[10]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[11],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[11]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[1],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[1]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[2],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[2]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[3],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[3]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[4],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[4]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[5],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[5]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[6],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[6]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[7],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[7]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[8],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[8]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_index[9],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[9]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_reason[0],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[0]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_trigger_reason[1],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[1]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_triggered,NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[1]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[0],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[0]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[10],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[10]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[11],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[11]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[12],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[12]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[1],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[1]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[2],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[2]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[3],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[3]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[4],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[4]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[5],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[5]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[6],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[6]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[7],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[7]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[8],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[8]/D,READOUT_PATH
NVP_I2C_TRACE_OBSERVER/trace_valid_count[9],NVP_TRACE_HOST_READ_MUX/diag_rsp_rdata_reg[9]/D,READOUT_PATH
