status,timestamp_utc,offset,register,raw_value,decoded_value,access,expected_geometry,provenance
NOT_REACHED,N/A,N/A,N/A,N/A,T1 blocked before exact XDMA user-device mapping,NO_READ_OR_WRITE,4096/64/3840/192 bytes; ABI v1,No G2B MMIO access performed; stream never enabled
