SessionID,Round,Channel,SnapshotGeneration,SnapshotCoherenceRetries,RoundPosition,Classification,ClassificationCode,RouteRequested,RouteReadback,AssignedBGDCOL,BGDCOLCode,BGDCOL78,BGDCOL79,RawNOVID,RawAGCLock,RawComparatorLock,RawHLock,RawChannelStatus,StableSamples,TotalStatusSamples,I2CTransactionCount,I2CNackCountLow8,I2CTimeoutCountLow8,I2CBusRecoveryCountLow8,I2CNackOverflow,I2CTimeoutOverflow,I2CBusRecoveryOverflow,CurrentError,FirstI2CErrorLow8,LastI2CErrorLow8,SnapshotWords,CaptureResult,CaptureBlocker,FrameSequence,FrameSHA256,PNG_SHA256,PixelClassification,CleanupResult,PrimaryBytes,PrimaryExactCompletions,PrimaryShortCompletions,PrimaryFailedCompletions,PrimaryDuplicateCompletions,PrimaryMissingCompletions,PrimaryPendingCompletions,RecordIntegrityFailures,GlobalSequenceGaps,AttemptSequenceGaps,OverflowFlagRecords,MalformedPrecedingFlagRecords,SourceMalformedDelta,SourceDroppedDelta,Line0Present,Line0SOF,FrameReconstruction,DisableLatencyUs,PhysicalQuiescence,FinalPendingAIO,NativeHelperNormalExit,ActiveFrameAndTransportIntegrity,BoundedRouteSpecificVBITail,LegacyCH1ExactTailFingerprint,RouteVBITailFingerprint,CaptureSequenceDeltaValues,VerticalTailIntervalValues,AvailabilityClassification,CaptureEligible,CaptureAttempted,SessionObservationResult,CapturePass,FirmwareAdvanceAck,FirmwareResponseRaw
1,1,1,1,0,0,NO_VIDEO_STABLE,2,0x00,0x00,RED,0x6,0x46,0x13,0x0F,0x00,0x0F,0x00,0x57,5,5,87,0,0,0,False,False,False,0x0000,0x00,0x00,0x02240001;0x00000605;0x0F000F00;0x57461305;0x00020001;0x00000057;0x00000000;0x00000000,FAIL,NVP_DIAG1_SESSION_01_VALIDATION_FAILED:RC=1,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_REACHED,PASS,10240000,2500,0,0,0,0,0,,,,,,,,,,,82.262,PASS,0,True,,,,,,,BT656_READY_PRE_RESET_AND_POST_RESET,True,True,PASS_CAPTURE_COMPLETED,True,PASS_AND_QUIESCENT,NOT_YET_ACKNOWLEDGED
